week_start,week_end,is_partial_week,state_code,product,measurement_unit,average_price,median_price,minimum_price,maximum_price,price_observations,station_count
2026-03-02,2026-03-08,False,AP,GASOLINA ADITIVADA,R$ / litro,6.405,6.405,6.29,6.52,2,2
2026-03-02,2026-03-08,False,BA,DIESEL,R$ / litro,6.353,6.26,5.59,8.04,140,140
2026-03-02,2026-03-08,False,BA,DIESEL S10,R$ / litro,6.421,6.35,5.69,8.14,180,180
2026-03-02,2026-03-08,False,BA,ETANOL,R$ / litro,5.084,4.99,4.44,5.99,208,208
2026-03-02,2026-03-08,False,BA,GASOLINA,R$ / litro,6.579,6.59,5.79,7.39,234,234
2026-03-02,2026-03-08,False,BA,GASOLINA ADITIVADA,R$ / litro,6.674,6.69,5.79,7.44,170,170
2026-03-02,2026-03-08,False,BA,GNV,R$ / m³,4.435,4.385,3.99,5.79,12,12
2026-03-02,2026-03-08,False,CE,DIESEL,R$ / litro,6.099,5.99,5.49,6.55,19,19
2026-03-02,2026-03-08,False,CE,DIESEL S10,R$ / litro,6.133,5.99,5.59,6.79,110,110
2026-03-02,2026-03-08,False,CE,ETANOL,R$ / litro,5.127,4.99,4.57,5.62,102,102
2026-03-02,2026-03-08,False,CE,GASOLINA,R$ / litro,6.403,6.43,5.87,6.69,117,117
2026-03-02,2026-03-08,False,CE,GASOLINA ADITIVADA,R$ / litro,6.52,6.58,5.9,6.99,99,99
2026-03-02,2026-03-08,False,CE,GNV,R$ / m³,5.15,5.15,5.15,5.15,5,5
2026-03-02,2026-03-08,False,DF,DIESEL,R$ / litro,6.023,5.98,5.83,6.45,21,21
2026-03-02,2026-03-08,False,DF,DIESEL S10,R$ / litro,6.072,5.99,5.84,6.47,20,20
2026-03-02,2026-03-08,False,DF,ETANOL,R$ / litro,5.077,5.15,4.55,5.15,23,23
2026-03-02,2026-03-08,False,DF,GASOLINA,R$ / litro,6.424,6.46,5.7,6.49,49,49
2026-03-02,2026-03-08,False,DF,GASOLINA ADITIVADA,R$ / litro,6.463,6.46,5.99,6.99,45,45
2026-03-02,2026-03-08,False,ES,DIESEL,R$ / litro,6.002,5.99,5.79,6.64,30,30
2026-03-02,2026-03-08,False,ES,DIESEL S10,R$ / litro,6.068,6.06,5.79,6.74,50,50
2026-03-02,2026-03-08,False,ES,ETANOL,R$ / litro,4.792,4.79,4.45,5.3,57,57
2026-03-02,2026-03-08,False,ES,GASOLINA,R$ / litro,6.244,6.09,5.89,7.09,85,85
2026-03-02,2026-03-08,False,ES,GASOLINA ADITIVADA,R$ / litro,6.419,6.39,5.89,7.39,74,74
2026-03-02,2026-03-08,False,ES,GNV,R$ / m³,4.076,3.99,3.98,4.49,8,8
2026-03-02,2026-03-08,False,GO,DIESEL,R$ / litro,5.994,5.89,5.39,7.06,83,83
2026-03-02,2026-03-08,False,GO,DIESEL S10,R$ / litro,6.039,5.99,5.39,7.17,119,119
2026-03-02,2026-03-08,False,GO,ETANOL,R$ / litro,4.74,4.86,3.97,5.29,142,142
2026-03-02,2026-03-08,False,GO,GASOLINA,R$ / litro,6.235,6.29,5.69,6.69,149,149
2026-03-02,2026-03-08,False,GO,GASOLINA ADITIVADA,R$ / litro,6.422,6.45,5.69,7.04,97,97
2026-03-02,2026-03-08,False,MA,DIESEL,R$ / litro,6.011,5.98,5.49,6.65,57,57
2026-03-02,2026-03-08,False,MA,DIESEL S10,R$ / litro,6.009,5.9,5.5,6.79,91,91
2026-03-02,2026-03-08,False,MA,ETANOL,R$ / litro,5.063,5.09,4.19,5.99,53,53
2026-03-02,2026-03-08,False,MA,GASOLINA,R$ / litro,6.054,5.99,5.48,6.99,103,103
2026-03-02,2026-03-08,False,MA,GASOLINA ADITIVADA,R$ / litro,6.207,6.12,5.58,7.19,60,60
2026-03-02,2026-03-08,False,MG,DIESEL,R$ / litro,5.957,5.89,5.55,6.75,240,240
2026-03-02,2026-03-08,False,MG,DIESEL S10,R$ / litro,6.058,5.99,5.55,6.88,323,323
2026-03-02,2026-03-08,False,MG,ETANOL,R$ / litro,4.651,4.64,4.25,5.19,437,437
2026-03-02,2026-03-08,False,MG,GASOLINA,R$ / litro,6.135,6.14,5.55,6.76,461,461
2026-03-02,2026-03-08,False,MG,GASOLINA ADITIVADA,R$ / litro,6.371,6.34,5.59,7.91,289,289
2026-03-02,2026-03-08,False,MG,GNV,R$ / m³,4.931,4.92,4.69,5.45,8,8
2026-03-02,2026-03-08,False,MS,DIESEL,R$ / litro,6.078,5.99,5.69,7.17,20,20
2026-03-02,2026-03-08,False,MS,DIESEL S10,R$ / litro,6.2,6.155,5.78,7.27,24,24
2026-03-02,2026-03-08,False,MS,ETANOL,R$ / litro,4.342,4.29,4.03,5.07,29,29
2026-03-02,2026-03-08,False,MS,GASOLINA,R$ / litro,6.218,6.26,5.65,6.95,50,50
2026-03-02,2026-03-08,False,MS,GASOLINA ADITIVADA,R$ / litro,6.361,6.29,5.67,6.99,43,43
2026-03-02,2026-03-08,False,MS,GNV,R$ / m³,4.59,4.59,4.59,4.59,1,1
2026-03-02,2026-03-08,False,MT,DIESEL,R$ / litro,6.345,6.38,5.74,6.98,46,46
2026-03-02,2026-03-08,False,MT,DIESEL S10,R$ / litro,6.41,6.39,5.79,6.94,51,51
2026-03-02,2026-03-08,False,MT,ETANOL,R$ / litro,4.617,4.67,3.99,4.79,78,78
2026-03-02,2026-03-08,False,MT,GASOLINA,R$ / litro,6.453,6.39,5.79,6.89,79,79
2026-03-02,2026-03-08,False,MT,GASOLINA ADITIVADA,R$ / litro,6.651,6.62,6.23,7.09,42,42
2026-03-02,2026-03-08,False,MT,GNV,R$ / m³,3.99,3.99,3.99,3.99,1,1
2026-03-02,2026-03-08,False,PA,DIESEL,R$ / litro,6.53,6.47,5.74,7.82,38,38
2026-03-02,2026-03-08,False,PA,DIESEL S10,R$ / litro,6.364,6.39,5.69,7.59,68,68
2026-03-02,2026-03-08,False,PA,ETANOL,R$ / litro,4.988,4.99,4.49,5.55,37,37
2026-03-02,2026-03-08,False,PA,GASOLINA,R$ / litro,6.374,6.49,5.52,7.37,91,91
2026-03-02,2026-03-08,False,PA,GASOLINA ADITIVADA,R$ / litro,6.605,6.68,5.69,7.59,60,60
2026-03-02,2026-03-08,False,PB,DIESEL,R$ / litro,5.943,5.97,5.59,6.49,28,28
2026-03-02,2026-03-08,False,PB,DIESEL S10,R$ / litro,5.97,5.89,5.69,6.59,44,44
2026-03-02,2026-03-08,False,PB,ETANOL,R$ / litro,4.517,4.49,4.36,4.99,55,55
2026-03-02,2026-03-08,False,PB,GASOLINA,R$ / litro,5.976,5.94,5.77,6.19,65,65
2026-03-02,2026-03-08,False,PB,GASOLINA ADITIVADA,R$ / litro,6.136,6.15,5.86,6.39,45,45
2026-03-02,2026-03-08,False,PB,GNV,R$ / m³,4.846,4.85,4.79,4.86,7,7
2026-03-02,2026-03-08,False,PE,DIESEL,R$ / litro,6.086,6.09,5.97,6.29,9,9
2026-03-02,2026-03-08,False,PE,DIESEL S10,R$ / litro,5.94,5.89,5.62,6.99,151,151
2026-03-02,2026-03-08,False,PE,ETANOL,R$ / litro,5.088,5.185,4.2,6.49,162,162
2026-03-02,2026-03-08,False,PE,GASOLINA,R$ / litro,6.503,6.61,5.89,7.69,183,183
2026-03-02,2026-03-08,False,PE,GASOLINA ADITIVADA,R$ / litro,6.663,6.77,5.96,6.99,136,136
2026-03-02,2026-03-08,False,PE,GNV,R$ / m³,4.19,4.19,4.19,4.19,31,31
2026-03-02,2026-03-08,False,PI,DIESEL,R$ / litro,5.971,5.945,5.63,6.54,24,24
2026-03-02,2026-03-08,False,PI,DIESEL S10,R$ / litro,6.008,5.98,5.65,6.49,36,36
2026-03-02,2026-03-08,False,PI,ETANOL,R$ / litro,4.667,4.62,4.45,4.95,40,40
2026-03-02,2026-03-08,False,PI,GASOLINA,R$ / litro,5.962,5.99,5.69,6.39,56,56
2026-03-02,2026-03-08,False,PI,GASOLINA ADITIVADA,R$ / litro,6.184,6.215,5.69,6.79,42,42
2026-03-02,2026-03-08,False,PR,DIESEL,R$ / litro,6.033,5.99,5.54,6.87,140,140
2026-03-02,2026-03-08,False,PR,DIESEL S10,R$ / litro,6.135,6.09,5.57,6.99,198,198
2026-03-02,2026-03-08,False,PR,ETANOL,R$ / litro,4.683,4.69,3.95,5.19,281,281
2026-03-02,2026-03-08,False,PR,GASOLINA,R$ / litro,6.498,6.53,5.39,7.09,280,280
2026-03-02,2026-03-08,False,PR,GASOLINA ADITIVADA,R$ / litro,6.613,6.59,5.39,7.39,222,222
2026-03-02,2026-03-08,False,PR,GNV,R$ / m³,4.663,4.635,4.49,4.99,6,6
2026-03-02,2026-03-08,False,RJ,DIESEL,R$ / litro,6.215,6.13,5.54,7.72,112,112
2026-03-02,2026-03-08,False,RJ,DIESEL S10,R$ / litro,6.271,6.19,5.64,7.97,211,211
2026-03-02,2026-03-08,False,RJ,ETANOL,R$ / litro,5.042,4.99,4.19,5.77,273,273
2026-03-02,2026-03-08,False,RJ,GASOLINA,R$ / litro,6.277,6.19,5.49,7.79,322,322
2026-03-02,2026-03-08,False,RJ,GASOLINA ADITIVADA,R$ / litro,6.461,6.49,5.79,7.99,293,293
2026-03-02,2026-03-08,False,RJ,GNV,R$ / m³,4.356,4.19,3.89,6.28,152,152
2026-03-02,2026-03-08,False,RN,DIESEL,R$ / litro,6.474,6.39,6.18,6.99,25,25
2026-03-02,2026-03-08,False,RN,DIESEL S10,R$ / litro,6.477,6.39,5.89,6.99,37,37
2026-03-02,2026-03-08,False,RN,ETANOL,R$ / litro,5.507,5.54,5.07,6.0,40,40
2026-03-02,2026-03-08,False,RN,GASOLINA,R$ / litro,6.663,6.59,6.4,6.99,44,44
2026-03-02,2026-03-08,False,RN,GASOLINA ADITIVADA,R$ / litro,6.705,6.67,6.44,7.2,38,38
2026-03-02,2026-03-08,False,RN,GNV,R$ / m³,5.07,5.02,4.95,5.29,4,4
2026-03-02,2026-03-08,False,RO,DIESEL,R$ / litro,6.513,6.48,5.98,7.84,36,36
2026-03-02,2026-03-08,False,RO,DIESEL S10,R$ / litro,6.524,6.49,6.02,7.89,43,43
2026-03-02,2026-03-08,False,RO,ETANOL,R$ / litro,5.438,5.49,4.89,5.99,31,31
2026-03-02,2026-03-08,False,RO,GASOLINA,R$ / litro,6.945,6.97,6.48,7.89,52,52
2026-03-02,2026-03-08,False,RO,GASOLINA ADITIVADA,R$ / litro,7.054,7.06,6.59,8.04,47,47
2026-03-02,2026-03-08,False,RR,DIESEL,R$ / litro,6.812,6.85,6.4,6.92,12,12
2026-03-02,2026-03-08,False,RR,DIESEL S10,R$ / litro,6.818,6.85,6.4,6.92,12,12
2026-03-02,2026-03-08,False,RR,ETANOL,R$ / litro,5.297,5.29,5.29,5.34,7,7
2026-03-02,2026-03-08,False,RR,GASOLINA,R$ / litro,6.95,6.95,6.95,6.95,13,13
2026-03-02,2026-03-08,False,RR,GASOLINA ADITIVADA,R$ / litro,7.062,7.05,7.04,7.11,13,13
2026-03-02,2026-03-08,False,RS,DIESEL,R$ / litro,6.148,6.14,5.49,7.49,177,177
2026-03-02,2026-03-08,False,RS,DIESEL S10,R$ / litro,6.218,6.19,5.59,7.59,211,211
2026-03-02,2026-03-08,False,RS,ETANOL,R$ / litro,5.113,4.99,4.57,6.59,147,147
2026-03-02,2026-03-08,False,RS,GASOLINA,R$ / litro,6.279,6.26,5.73,7.34,322,322
2026-03-02,2026-03-08,False,RS,GASOLINA ADITIVADA,R$ / litro,6.472,6.46,5.74,7.58,311,311
2026-03-02,2026-03-08,False,RS,GNV,R$ / m³,4.931,4.99,4.49,5.65,18,18
2026-03-02,2026-03-08,False,SC,DIESEL,R$ / litro,6.194,6.19,5.69,6.73,57,57
2026-03-02,2026-03-08,False,SC,DIESEL S10,R$ / litro,6.253,6.22,5.7,6.89,100,100
2026-03-02,2026-03-08,False,SC,ETANOL,R$ / litro,4.959,4.975,4.59,5.55,94,94
2026-03-02,2026-03-08,False,SC,GASOLINA,R$ / litro,6.464,6.47,5.59,6.89,148,148
2026-03-02,2026-03-08,False,SC,GASOLINA ADITIVADA,R$ / litro,6.59,6.59,5.59,6.99,139,139
2026-03-02,2026-03-08,False,SC,GNV,R$ / m³,4.678,4.59,4.53,5.29,22,22
2026-03-02,2026-03-08,False,SE,DIESEL,R$ / litro,5.675,5.58,5.58,5.99,15,15
2026-03-02,2026-03-08,False,SE,DIESEL S10,R$ / litro,5.911,5.89,5.76,6.29,29,29
2026-03-02,2026-03-08,False,SE,ETANOL,R$ / litro,4.893,4.9,4.7,4.99,25,25
2026-03-02,2026-03-08,False,SE,GASOLINA,R$ / litro,6.49,6.52,6.39,6.59,38,38
2026-03-02,2026-03-08,False,SE,GASOLINA ADITIVADA,R$ / litro,6.571,6.57,6.39,6.88,32,32
2026-03-02,2026-03-08,False,SE,GNV,R$ / m³,4.705,4.61,4.61,4.99,4,4
2026-03-02,2026-03-08,False,SP,DIESEL,R$ / litro,6.066,5.99,5.45,7.69,403,403
2026-03-02,2026-03-08,False,SP,DIESEL S10,R$ / litro,6.158,6.09,5.39,9.99,778,778
2026-03-02,2026-03-08,False,SP,ETANOL,R$ / litro,4.459,4.45,3.69,5.99,1199,1199
2026-03-02,2026-03-08,False,SP,GASOLINA,R$ / litro,6.177,6.19,5.36,9.29,1210,1210
2026-03-02,2026-03-08,False,SP,GASOLINA ADITIVADA,R$ / litro,6.453,6.39,5.36,9.49,953,953
2026-03-02,2026-03-08,False,SP,GNV,R$ / m³,3.929,3.99,3.29,4.99,49,49
2026-03-02,2026-03-08,False,TO,DIESEL,R$ / litro,6.177,6.19,5.85,6.79,14,14
2026-03-02,2026-03-08,False,TO,DIESEL S10,R$ / litro,6.245,6.19,5.75,6.79,23,23
2026-03-02,2026-03-08,False,TO,ETANOL,R$ / litro,5.331,5.29,4.99,5.9,25,25
2026-03-02,2026-03-08,False,TO,GASOLINA,R$ / litro,6.678,6.67,6.4,6.89,30,30
2026-03-02,2026-03-08,False,TO,GASOLINA ADITIVADA,R$ / litro,6.758,6.78,6.4,6.99,19,19
2026-03-09,2026-03-15,False,AC,DIESEL,R$ / litro,8.343,8.34,8.34,8.35,3,3
2026-03-09,2026-03-15,False,AC,DIESEL S10,R$ / litro,8.87,8.87,8.87,8.87,1,1
2026-03-09,2026-03-15,False,AC,ETANOL,R$ / litro,6.203,6.21,6.1,6.3,3,3
2026-03-09,2026-03-15,False,AC,GASOLINA,R$ / litro,8.193,8.19,8.19,8.2,3,3
2026-03-09,2026-03-15,False,AC,GASOLINA ADITIVADA,R$ / litro,8.26,8.29,8.2,8.29,3,3
2026-03-09,2026-03-15,False,AL,DIESEL,R$ / litro,7.386,7.47,6.69,7.89,5,5
2026-03-09,2026-03-15,False,AL,DIESEL S10,R$ / litro,6.69,6.69,5.99,7.59,31,31
2026-03-09,2026-03-15,False,AL,ETANOL,R$ / litro,5.221,5.19,4.89,5.89,51,51
2026-03-09,2026-03-15,False,AL,GASOLINA,R$ / litro,6.692,6.65,6.35,7.19,59,59
2026-03-09,2026-03-15,False,AL,GASOLINA ADITIVADA,R$ / litro,6.779,6.78,6.37,7.28,39,39
2026-03-09,2026-03-15,False,AL,GNV,R$ / m³,4.657,4.59,4.59,5.19,9,9
2026-03-09,2026-03-15,False,AM,DIESEL,R$ / litro,7.011,6.99,6.6,7.28,19,19
2026-03-09,2026-03-15,False,AM,DIESEL S10,R$ / litro,7.319,6.99,6.38,8.79,42,42
2026-03-09,2026-03-15,False,AM,ETANOL,R$ / litro,5.529,5.59,4.99,5.59,36,36
2026-03-09,2026-03-15,False,AM,GASOLINA,R$ / litro,7.486,7.29,6.69,8.79,55,55
2026-03-09,2026-03-15,False,AM,GASOLINA ADITIVADA,R$ / litro,7.537,7.29,6.69,8.89,50,50
2026-03-09,2026-03-15,False,AM,GNV,R$ / m³,3.99,3.99,3.99,3.99,1,1
2026-03-09,2026-03-15,False,AP,DIESEL,R$ / litro,6.643,6.58,6.4,6.95,3,3
2026-03-09,2026-03-15,False,AP,DIESEL S10,R$ / litro,7.033,6.98,6.95,7.17,3,3
2026-03-09,2026-03-15,False,AP,GASOLINA,R$ / litro,6.282,6.31,6.09,6.42,4,4
2026-03-09,2026-03-15,False,BA,DIESEL,R$ / litro,7.135,6.9,6.38,8.39,139,139
2026-03-09,2026-03-15,False,BA,DIESEL S10,R$ / litro,7.27,7.09,6.5,8.88,178,178
2026-03-09,2026-03-15,False,BA,ETANOL,R$ / litro,5.332,5.25,4.65,6.25,207,207
2026-03-09,2026-03-15,False,BA,GASOLINA,R$ / litro,6.969,6.94,6.31,8.88,227,227
2026-03-09,2026-03-15,False,BA,GASOLINA ADITIVADA,R$ / litro,7.061,6.99,6.39,7.69,165,165
2026-03-09,2026-03-15,False,BA,GNV,R$ / m³,4.525,4.44,3.99,5.79,12,12
2026-03-09,2026-03-15,False,CE,DIESEL,R$ / litro,6.779,6.69,5.79,7.59,17,17
2026-03-09,2026-03-15,False,CE,DIESEL S10,R$ / litro,6.689,6.6,5.69,7.7,117,117
2026-03-09,2026-03-15,False,CE,ETANOL,R$ / litro,5.291,5.29,4.67,6.89,115,115
2026-03-09,2026-03-15,False,CE,GASOLINA,R$ / litro,6.666,6.69,5.99,7.19,128,128
2026-03-09,2026-03-15,False,CE,GASOLINA ADITIVADA,R$ / litro,6.771,6.78,6.09,7.39,109,109
2026-03-09,2026-03-15,False,CE,GNV,R$ / m³,5.284,5.15,5.15,6.09,7,7
2026-03-09,2026-03-15,False,DF,DIESEL,R$ / litro,6.617,6.53,6.48,6.77,19,19
2026-03-09,2026-03-15,False,DF,DIESEL S10,R$ / litro,6.633,6.675,6.49,6.78,20,20
2026-03-09,2026-03-15,False,DF,ETANOL,R$ / litro,5.193,5.21,4.97,5.29,23,23
2026-03-09,2026-03-15,False,DF,GASOLINA,R$ / litro,6.549,6.55,6.23,6.59,49,49
2026-03-09,2026-03-15,False,DF,GASOLINA ADITIVADA,R$ / litro,6.578,6.56,6.53,6.95,44,44
2026-03-09,2026-03-15,False,ES,DIESEL,R$ / litro,6.447,6.4,5.89,7.69,23,23
2026-03-09,2026-03-15,False,ES,DIESEL S10,R$ / litro,6.386,6.39,5.99,7.89,41,41
2026-03-09,2026-03-15,False,ES,ETANOL,R$ / litro,4.835,4.89,4.45,5.19,47,47
2026-03-09,2026-03-15,False,ES,GASOLINA,R$ / litro,6.291,6.19,5.88,6.79,71,71
2026-03-09,2026-03-15,False,ES,GASOLINA ADITIVADA,R$ / litro,6.481,6.49,5.89,7.08,63,63
2026-03-09,2026-03-15,False,ES,GNV,R$ / m³,4.067,3.99,3.98,4.49,9,9
2026-03-09,2026-03-15,False,GO,DIESEL,R$ / litro,7.138,6.99,6.08,8.49,71,71
2026-03-09,2026-03-15,False,GO,DIESEL S10,R$ / litro,7.112,6.99,5.99,8.49,115,115
2026-03-09,2026-03-15,False,GO,ETANOL,R$ / litro,4.683,4.79,3.95,5.29,138,138
2026-03-09,2026-03-15,False,GO,GASOLINA,R$ / litro,6.292,6.39,5.39,7.09,143,143
2026-03-09,2026-03-15,False,GO,GASOLINA ADITIVADA,R$ / litro,6.489,6.575,5.59,7.09,96,96
2026-03-09,2026-03-15,False,MA,DIESEL,R$ / litro,6.767,6.75,5.85,7.59,44,44
2026-03-09,2026-03-15,False,MA,DIESEL S10,R$ / litro,6.735,6.75,5.79,7.79,80,80
2026-03-09,2026-03-15,False,MA,ETANOL,R$ / litro,5.337,5.34,4.79,6.19,49,49
2026-03-09,2026-03-15,False,MA,GASOLINA,R$ / litro,6.441,6.49,5.68,7.29,93,93
2026-03-09,2026-03-15,False,MA,GASOLINA ADITIVADA,R$ / litro,6.575,6.5,5.88,7.39,57,57
2026-03-09,2026-03-15,False,MG,DIESEL,R$ / litro,6.662,6.59,5.64,8.3,230,230
2026-03-09,2026-03-15,False,MG,DIESEL S10,R$ / litro,6.778,6.61,5.64,8.41,304,304
2026-03-09,2026-03-15,False,MG,ETANOL,R$ / litro,4.725,4.69,4.09,5.29,405,405
2026-03-09,2026-03-15,False,MG,GASOLINA,R$ / litro,6.298,6.29,5.69,6.99,422,422
2026-03-09,2026-03-15,False,MG,GASOLINA ADITIVADA,R$ / litro,6.51,6.49,5.99,7.91,266,266
2026-03-09,2026-03-15,False,MG,GNV,R$ / m³,4.968,4.92,4.74,5.45,6,6
2026-03-09,2026-03-15,False,MS,DIESEL,R$ / litro,6.41,6.38,6.09,7.17,18,18
2026-03-09,2026-03-15,False,MS,DIESEL S10,R$ / litro,6.576,6.49,6.29,7.25,22,22
2026-03-09,2026-03-15,False,MS,ETANOL,R$ / litro,4.341,4.29,4.08,4.89,28,28
2026-03-09,2026-03-15,False,MS,GASOLINA,R$ / litro,6.307,6.29,5.89,6.94,49,49
2026-03-09,2026-03-15,False,MS,GASOLINA ADITIVADA,R$ / litro,6.464,6.39,5.94,7.03,43,43
2026-03-09,2026-03-15,False,MS,GNV,R$ / m³,4.59,4.59,4.59,4.59,1,1
2026-03-09,2026-03-15,False,MT,DIESEL,R$ / litro,7.167,7.26,6.55,7.78,32,32
2026-03-09,2026-03-15,False,MT,DIESEL S10,R$ / litro,7.324,7.49,6.59,7.88,40,40
2026-03-09,2026-03-15,False,MT,ETANOL,R$ / litro,4.639,4.67,3.99,4.89,64,64
2026-03-09,2026-03-15,False,MT,GASOLINA,R$ / litro,6.606,6.59,6.25,6.96,64,64
2026-03-09,2026-03-15,False,MT,GASOLINA ADITIVADA,R$ / litro,6.762,6.79,6.45,7.19,37,37
2026-03-09,2026-03-15,False,MT,GNV,R$ / m³,3.99,3.99,3.99,3.99,1,1
2026-03-09,2026-03-15,False,PA,DIESEL,R$ / litro,7.203,7.28,6.25,8.12,36,36
2026-03-09,2026-03-15,False,PA,DIESEL S10,R$ / litro,6.982,6.935,6.05,8.13,60,60
2026-03-09,2026-03-15,False,PA,ETANOL,R$ / litro,5.103,4.99,4.62,5.76,30,30
2026-03-09,2026-03-15,False,PA,GASOLINA,R$ / litro,6.682,6.59,5.94,7.52,84,84
2026-03-09,2026-03-15,False,PA,GASOLINA ADITIVADA,R$ / litro,6.845,6.8,5.99,7.75,58,58
2026-03-09,2026-03-15,False,PB,DIESEL,R$ / litro,6.324,6.285,5.59,7.19,24,24
2026-03-09,2026-03-15,False,PB,DIESEL S10,R$ / litro,6.458,6.43,5.69,7.29,45,45
2026-03-09,2026-03-15,False,PB,ETANOL,R$ / litro,4.594,4.59,4.36,5.09,56,56
2026-03-09,2026-03-15,False,PB,GASOLINA,R$ / litro,6.184,6.19,5.39,6.79,66,66
2026-03-09,2026-03-15,False,PB,GASOLINA ADITIVADA,R$ / litro,6.329,6.33,5.99,6.79,45,45
2026-03-09,2026-03-15,False,PB,GNV,R$ / m³,4.891,4.855,4.79,5.21,8,8
2026-03-09,2026-03-15,False,PE,DIESEL,R$ / litro,7.065,7.09,6.89,7.29,8,8
2026-03-09,2026-03-15,False,PE,DIESEL S10,R$ / litro,6.782,6.79,5.79,7.99,157,157
2026-03-09,2026-03-15,False,PE,ETANOL,R$ / litro,5.351,5.24,4.2,6.59,162,162
2026-03-09,2026-03-15,False,PE,GASOLINA,R$ / litro,6.873,6.69,6.07,7.99,183,183
2026-03-09,2026-03-15,False,PE,GASOLINA ADITIVADA,R$ / litro,7.009,6.89,6.29,7.78,131,131
2026-03-09,2026-03-15,False,PE,GNV,R$ / m³,4.19,4.19,4.19,4.19,29,29
2026-03-09,2026-03-15,False,PI,DIESEL,R$ / litro,6.589,6.65,5.79,7.31,29,29
2026-03-09,2026-03-15,False,PI,DIESEL S10,R$ / litro,6.694,6.72,5.79,7.45,39,39
2026-03-09,2026-03-15,False,PI,ETANOL,R$ / litro,4.877,4.79,4.49,5.25,41,41
2026-03-09,2026-03-15,False,PI,GASOLINA,R$ / litro,6.31,6.34,5.97,6.75,59,59
2026-03-09,2026-03-15,False,PI,GASOLINA ADITIVADA,R$ / litro,6.494,6.475,6.13,6.85,42,42
2026-03-09,2026-03-15,False,PR,DIESEL,R$ / litro,6.831,6.89,5.99,7.89,125,125
2026-03-09,2026-03-15,False,PR,DIESEL S10,R$ / litro,7.006,6.99,5.79,7.99,186,186
2026-03-09,2026-03-15,False,PR,ETANOL,R$ / litro,4.693,4.69,3.95,5.25,273,273
2026-03-09,2026-03-15,False,PR,GASOLINA,R$ / litro,6.562,6.59,5.59,7.19,273,273
2026-03-09,2026-03-15,False,PR,GASOLINA ADITIVADA,R$ / litro,6.703,6.74,5.59,7.39,225,225
2026-03-09,2026-03-15,False,PR,GNV,R$ / m³,4.638,4.66,4.49,4.74,4,4
2026-03-09,2026-03-15,False,RJ,DIESEL,R$ / litro,6.562,6.49,5.74,7.92,115,115
2026-03-09,2026-03-15,False,RJ,DIESEL S10,R$ / litro,6.604,6.59,5.69,8.17,205,205
2026-03-09,2026-03-15,False,RJ,ETANOL,R$ / litro,5.08,5.06,4.19,5.79,270,270
2026-03-09,2026-03-15,False,RJ,GASOLINA,R$ / litro,6.359,6.29,5.64,7.79,315,315
2026-03-09,2026-03-15,False,RJ,GASOLINA ADITIVADA,R$ / litro,6.546,6.49,5.94,7.99,283,283
2026-03-09,2026-03-15,False,RJ,GNV,R$ / m³,4.37,4.19,3.79,6.49,146,146
2026-03-09,2026-03-15,False,RN,DIESEL,R$ / litro,6.841,6.89,6.19,7.49,21,21
2026-03-09,2026-03-15,False,RN,DIESEL S10,R$ / litro,6.852,6.69,6.49,7.3,36,36
2026-03-09,2026-03-15,False,RN,ETANOL,R$ / litro,5.867,5.98,5.32,6.0,38,38
2026-03-09,2026-03-15,False,RN,GASOLINA,R$ / litro,6.97,6.99,6.77,7.49,43,43
2026-03-09,2026-03-15,False,RN,GASOLINA ADITIVADA,R$ / litro,7.013,6.99,6.79,7.49,35,35
2026-03-09,2026-03-15,False,RN,GNV,R$ / m³,5.082,5.09,4.95,5.29,5,5
2026-03-09,2026-03-15,False,RO,DIESEL,R$ / litro,6.928,6.855,6.41,7.65,36,36
2026-03-09,2026-03-15,False,RO,DIESEL S10,R$ / litro,6.985,6.89,6.09,7.75,45,45
2026-03-09,2026-03-15,False,RO,ETANOL,R$ / litro,5.544,5.59,5.19,5.99,29,29
2026-03-09,2026-03-15,False,RO,GASOLINA,R$ / litro,7.132,7.12,6.75,7.5,51,51
2026-03-09,2026-03-15,False,RO,GASOLINA ADITIVADA,R$ / litro,7.233,7.2,6.98,7.59,43,43
2026-03-09,2026-03-15,False,RR,DIESEL,R$ / litro,7.1,7.05,7.0,7.72,12,12
2026-03-09,2026-03-15,False,RR,DIESEL S10,R$ / litro,7.113,7.05,7.05,7.72,12,12
2026-03-09,2026-03-15,False,RR,ETANOL,R$ / litro,5.323,5.29,5.29,5.39,6,6
2026-03-09,2026-03-15,False,RR,GASOLINA,R$ / litro,7.181,7.15,7.15,7.55,13,13
2026-03-09,2026-03-15,False,RR,GASOLINA ADITIVADA,R$ / litro,7.283,7.25,7.23,7.65,13,13
2026-03-09,2026-03-15,False,RS,DIESEL,R$ / litro,6.687,6.63,5.64,7.99,176,176
2026-03-09,2026-03-15,False,RS,DIESEL S10,R$ / litro,6.757,6.69,5.69,8.39,221,221
2026-03-09,2026-03-15,False,RS,ETANOL,R$ / litro,5.127,4.99,4.59,6.59,146,146
2026-03-09,2026-03-15,False,RS,GASOLINA,R$ / litro,6.387,6.39,5.73,7.39,330,330
2026-03-09,2026-03-15,False,RS,GASOLINA ADITIVADA,R$ / litro,6.58,6.59,5.95,7.64,316,316
2026-03-09,2026-03-15,False,RS,GNV,R$ / m³,4.91,4.99,4.49,5.19,21,21
2026-03-09,2026-03-15,False,SC,DIESEL,R$ / litro,6.69,6.67,5.89,7.39,65,65
